,Text,Text1,giải_trí,lưu_trú,nhà_hàng,ăn_uống,di_chuyển,mua_sắm,Label1,Pair,Count,Label
3496,"đi ngang qua nên ghé ăn thử món kem bơ nhìn_chung bơ ngon không bị đắng hay xơ , nhưng theo khẩu_vị của mình thì quá lạt , viên kem lạt , bơ xay cũng lạt xin thêm đường nhưng nhân_viên và chủ quán nghe xong đều ngó lơ làm mình phải bỏ_dở ly kem vì không_tài_nào nuốt nổi quán rất thích_hợp với những_ai ăn_kiêng chứ không hợp với mình",ăn_uống,0,0,0,4,0,0,relate,"đi ngang qua nên ghé ăn thử món kem bơ nhìn_chung bơ ngon không bị đắng hay xơ , nhưng theo khẩu_vị của mình thì quá lạt , viên kem lạt , bơ xay cũng lạt xin thêm đường nhưng nhân_viên và chủ quán nghe xong đều ngó lơ làm mình phải bỏ_dở ly kem vì không_tài_nào nuốt nổi quán rất thích_hợp với những_ai ăn_kiêng chứ không hợp với mình ăn_uống",71,4
3497,"lễ_tân và bác bảo_vệ rất nhiệt_tình , phòng sạch_sẽ , thang_máy nhanh",lưu_trú,0,5,0,0,0,0,relate,"lễ_tân và bác bảo_vệ rất nhiệt_tình , phòng sạch_sẽ , thang_máy nhanh lưu_trú",13,5
3498,"đến chất 1 và không thích lắm trong vấn_đề order nước , tính tiền xong ngồi đợi 15p sau nhân_viên báo hết món đã order . order món kem trái_cây khúc bạch giá giá tiền thì chẳng thấy khúc bạch gì cả mà nhân_viên còn không thèm thông_báo cứ làm xong giao cho khách . không muốn ghé thêm lần nào nữa",ăn_uống,0,0,0,1,0,0,relate,"đến chất 1 và không thích lắm trong vấn_đề order nước , tính tiền xong ngồi đợi 15p sau nhân_viên báo hết món đã order . order món kem trái_cây khúc bạch giá giá tiền thì chẳng thấy khúc bạch gì cả mà nhân_viên còn không thèm thông_báo cứ làm xong giao cho khách . không muốn ghé thêm lần nào nữa ăn_uống",64,1
3499,"một khách_sạn cực_kì tệ . phòng_ốc nhỏ mà dám để phòng to . tôi đặt phòng 40m2 mà đưa tôi phòng chỉ 30m2 rồi báo đây là phòng to nhất rồi . đúng kiểu treo đầu dê bán thịt chó . phòng ngộp , bẩn , hôi . thái_độ nhân_viên cực_kì tệ , không hề có ý_muốn khắc_phục việc này .",lưu_trú,0,1,0,0,0,0,relate,"một khách_sạn cực_kì tệ . phòng_ốc nhỏ mà dám để phòng to . tôi đặt phòng 40m2 mà đưa tôi phòng chỉ 30m2 rồi báo đây là phòng to nhất rồi . đúng kiểu treo đầu dê bán thịt chó . phòng ngộp , bẩn , hôi . thái_độ nhân_viên cực_kì tệ , không hề có ý_muốn khắc_phục việc này . lưu_trú",62,1
3500,"mình đi chuyến tuy_hoà vào sg và sg bề tuy_hoà ngày 1 6 xin chia_sẻ cho quản_lý nhà sao rút kinh_nghiệm vì là hãng lớn nên mình tin_tưởng đặt . thứ 1 mình đi chuyến tuy_hoà vào sg có con_trẻ_em theo đi xe 34 giường , đề_nghị nhà_xe sao nên xem các phim chiếu trên xe . mình kêu con mở_màn hình xem giải_trí nhưng lại mở trúng các phim hồng kong hở nguyên cả ngực trần , làm mình phải bấm tắt kêu con ngủ . thứ 2 chuyến sài_gòn về tuy_hoà xe bắt khách dọc đường quá nhiều nằm cả dãy lối đi có người còn kéo cả rèm ra nhìn thử rất khó_chịu . một chuyến đi rất không thoải_mái",di_chuyển,0,0,0,0,2,0,relate,"mình đi chuyến tuy_hoà vào sg và sg bề tuy_hoà ngày 1 6 xin chia_sẻ cho quản_lý nhà sao rút kinh_nghiệm vì là hãng lớn nên mình tin_tưởng đặt . thứ 1 mình đi chuyến tuy_hoà vào sg có con_trẻ_em theo đi xe 34 giường , đề_nghị nhà_xe sao nên xem các phim chiếu trên xe . mình kêu con mở_màn hình xem giải_trí nhưng lại mở trúng các phim hồng kong hở nguyên cả ngực trần , làm mình phải bấm tắt kêu con ngủ . thứ 2 chuyến sài_gòn về tuy_hoà xe bắt khách dọc đường quá nhiều nằm cả dãy lối đi có người còn kéo cả rèm ra nhìn thử rất khó_chịu . một chuyến đi rất không thoải_mái di_chuyển",135,2
3501,nơi tốt để mua_sắm,mua_sắm,0,0,0,0,0,5,relate,nơi tốt để mua_sắm mua_sắm,5,5
3502,đây sẽ nơi mình quay lại nhiều lần nữa .,lưu_trú,0,4,0,0,0,0,relate,đây sẽ nơi mình quay lại nhiều lần nữa . lưu_trú,11,4
3503,lối vào khách_sạn hơi nhỏ và khó tìm,lưu_trú,0,3,0,0,0,0,relate,lối vào khách_sạn hơi nhỏ và khó tìm lưu_trú,9,3
3504,"rất thoải_mái , đúng giờ , giá tiền và nó mất khoảng 40 phút để đến sân_bay .",di_chuyển,0,0,0,0,5,0,relate,"rất thoải_mái , đúng giờ , giá tiền và nó mất khoảng 40 phút để đến sân_bay . di_chuyển",19,5
3505,"mình đặt phòng 1 giường 2 người góc biển nhưng vì từng ghé ks 1 lần nên lần này được upgrade miễn_phí lên phòng senior suite 43m2 rất rộng , có sofa dài và bàn sofa uống trà , phòng tiện_nghi và view vừa ngắm góc biển vừa nhìn toàn thành_phố ở tầng 16 . trải_nghiệm tối ngắm thành_phố về đêm và sáng ngắm mặt_trời mọc trên biển thật tuyệt_vời . đang đợt dịch nhưng phòng sạch_đẹp , đầy_đủ tiện_nghi đúng tiêu_chuẩn 4 .",giải_trí,5,0,0,0,0,0,relate,"mình đặt phòng 1 giường 2 người góc biển nhưng vì từng ghé ks 1 lần nên lần này được upgrade miễn_phí lên phòng senior suite 43m2 rất rộng , có sofa dài và bàn sofa uống trà , phòng tiện_nghi và view vừa ngắm góc biển vừa nhìn toàn thành_phố ở tầng 16 . trải_nghiệm tối ngắm thành_phố về đêm và sáng ngắm mặt_trời mọc trên biển thật tuyệt_vời . đang đợt dịch nhưng phòng sạch_đẹp , đầy_đủ tiện_nghi đúng tiêu_chuẩn 4 . giải_trí",90,5
3506,"một trải_nghiệm miễn_phí rắc_rối . người lái_xe của tôi đã đợi tôi khi tôi rời đi . 30 phút sau tôi đã có_mặt tại khách_sạn của mình . xe đã được vệ_sinh sạch_sẽ và có máy_lạnh , tài_xế đến thẳng khách_sạn . một dịch_vụ tốt ở một mức giá tốt . tôi muốn giới_thiệu .",di_chuyển,0,0,0,0,4,0,relate,"một trải_nghiệm miễn_phí rắc_rối . người lái_xe của tôi đã đợi tôi khi tôi rời đi . 30 phút sau tôi đã có_mặt tại khách_sạn của mình . xe đã được vệ_sinh sạch_sẽ và có máy_lạnh , tài_xế đến thẳng khách_sạn . một dịch_vụ tốt ở một mức giá tốt . tôi muốn giới_thiệu . di_chuyển",56,4
3507,"món chả_giò là tốt . không có gì để hét lên . miếng bít tết được nấu trên bếp nướng tại bàn của tôi rất dai và hơi không có hương_vị . theo ý_kiến ​​của tôi , món salad caesar đã bị quá liều .",ăn_uống,0,0,0,3,0,0,relate,"món chả_giò là tốt . không có gì để hét lên . miếng bít tết được nấu trên bếp nướng tại bàn của tôi rất dai và hơi không có hương_vị . theo ý_kiến ​​của tôi , món salad caesar đã bị quá liều . ăn_uống",49,3
3508,"dịch_vụ ăn_uống rất tệ , giá_cả không hợp_lý , quá cao so với thị_trường",ăn_uống,0,0,0,1,0,0,relate,"dịch_vụ ăn_uống rất tệ , giá_cả không hợp_lý , quá cao so với thị_trường ăn_uống",15,1
3509,"nhân_viên nhiệt_tình , thân_thiện . phòng sạch_sẽ , có bồn_tắm , view biển , tiện_nghi đầy_đủ",lưu_trú,0,5,0,0,0,0,relate,"nhân_viên nhiệt_tình , thân_thiện . phòng sạch_sẽ , có bồn_tắm , view biển , tiện_nghi đầy_đủ lưu_trú",17,5
3510,"quán nhỏ nhỏ xinh_xinh , mặc_dù vị_trí trong hẻm nhưng vẫn mát_mẻ . nhược_điểm quán hơi tối , không đẹp để lên hình lung_linh . yêu bà chủ quán ️ mình đến đây ăn thường_xuyên nên được nhớ mặt luôn . chè khúc bạch ở đây giá tiền nước trong_veo không bị đục , nước_ngọt , thanh , mát , mùa hè này nóng_nực đến quán ăn một ly là mát_ruột luôn . bánh ngon , tầm giá tiền trở lên . bánh thường có sẵn trong tủ , ai ăn gì thì đến chỉ . ttốthông đúng kiểu hàn_quốc nên khó ăn . cá viên chiên ngon ️ luôn ủng_hộ quán dài_dài",ăn_uống,0,0,0,5,0,0,relate,"quán nhỏ nhỏ xinh_xinh , mặc_dù vị_trí trong hẻm nhưng vẫn mát_mẻ . nhược_điểm quán hơi tối , không đẹp để lên hình lung_linh . yêu bà chủ quán ️ mình đến đây ăn thường_xuyên nên được nhớ mặt luôn . chè khúc bạch ở đây giá tiền nước trong_veo không bị đục , nước_ngọt , thanh , mát , mùa hè này nóng_nực đến quán ăn một ly là mát_ruột luôn . bánh ngon , tầm giá tiền trở lên . bánh thường có sẵn trong tủ , ai ăn gì thì đến chỉ . ttốthông đúng kiểu hàn_quốc nên khó ăn . cá viên chiên ngon ️ luôn ủng_hộ quán dài_dài ăn_uống",118,5
3511,"nhận xe , checkhông xe các kiểu ai cũng hài_lòng , bọn mình có chụp 1 bô hình kỉ_niệm , mỗi xe đều trang_bị đầy_đủ mũ_bảo_hiểm và áo_mưa . cạn_lời hơn khi a chuẩn_bị cho nhom mình cả bơm lốp xe bằng chân , đề_phòng đi xa bị thủng lốp còn có đường chạy về , vì quá hài_lòng về thái_độ phục_vụ cũng như chất_lượng xe của bên anh . nên nhóm mình không trả_giá mà trả sòng_phẳng tiền , không xin bớt luôn .",di_chuyển,0,0,0,0,5,0,relate,"nhận xe , checkhông xe các kiểu ai cũng hài_lòng , bọn mình có chụp 1 bô hình kỉ_niệm , mỗi xe đều trang_bị đầy_đủ mũ_bảo_hiểm và áo_mưa . cạn_lời hơn khi a chuẩn_bị cho nhom mình cả bơm lốp xe bằng chân , đề_phòng đi xa bị thủng lốp còn có đường chạy về , vì quá hài_lòng về thái_độ phục_vụ cũng như chất_lượng xe của bên anh . nên nhóm mình không trả_giá mà trả sòng_phẳng tiền , không xin bớt luôn . di_chuyển",90,5
3512,"chúng_tôi đã ở quán bar này được 2 buổi tối , đêm đầu_tiên có bóng_đá , sự rung_cảm tuyệt_vời của vn đã chiến_thắng . đêm thứ hai họ có một ban nhạc vui_nhộn với nhiều trò_chơi trên bàn để chơi . nhân_viên chu_đáo và cocktail tốt .",giải_trí,5,0,0,5,0,0,relate,"chúng_tôi đã ở quán bar này được 2 buổi tối , đêm đầu_tiên có bóng_đá , sự rung_cảm tuyệt_vời của vn đã chiến_thắng . đêm thứ hai họ có một ban nhạc vui_nhộn với nhiều trò_chơi trên bàn để chơi . nhân_viên chu_đáo và cocktail tốt . giải_trí",48,5
3513,"chúng_tôi đã ở quán bar này được 2 buổi tối , đêm đầu_tiên có bóng_đá , sự rung_cảm tuyệt_vời của vn đã chiến_thắng . đêm thứ hai họ có một ban nhạc vui_nhộn với nhiều trò_chơi trên bàn để chơi . nhân_viên chu_đáo và cocktail tốt .",ăn_uống,5,0,0,5,0,0,relate,"chúng_tôi đã ở quán bar này được 2 buổi tối , đêm đầu_tiên có bóng_đá , sự rung_cảm tuyệt_vời của vn đã chiến_thắng . đêm thứ hai họ có một ban nhạc vui_nhộn với nhiều trò_chơi trên bàn để chơi . nhân_viên chu_đáo và cocktail tốt . ăn_uống",48,5
3514,"mình và bạn đi cả_thảy là 7 người , 5ng đến trước 2 đến sau . tụi mình gọi nước và ngồi được một lúc thì 2 bạn sau đến và order thêm 2 nước chanh . order xong là lúc quán cũng bđầu vãng khách nên mình và bạn mình có dặn 2 bạn nhân_viên là tụi mình muốn ra ngoài cổng hoa chụp hình một_chút , tụi mình chưa dùng nước xong và còn order mới . cả bàn mình lúc đó có 2 ly nước uống đc 1 nửa và 3 trái dừa 1 trái đã uống xong 2c mới uống được ít . tụi mình ra chụp hình đâu 5 ’ thì 2 bạn mình vô xem có nước chanh chưa và rồi , nguyên cái bàn dọn luôn mình có lại quầy hỏi nhân_viên , có cả chị quản_lý đó luôn nhưng chỉ nhận đc lại lời chối của tất_cả nhân_viên là không phải tui dọn nha và không một lời xin_lỗi . quans nằm hầu_hết trong các review đi quy nhơn nhưng nếu_như ai hỏi mình share kinh_nghiệm mình sẽ nói là đừng đi surf bar chán kinh_khủng , nhạc dở , nước dở , chả hiểu sao mà nổi_tiếng .",ăn_uống,0,0,0,1,0,0,relate,"mình và bạn đi cả_thảy là 7 người , 5ng đến trước 2 đến sau . tụi mình gọi nước và ngồi được một lúc thì 2 bạn sau đến và order thêm 2 nước chanh . order xong là lúc quán cũng bđầu vãng khách nên mình và bạn mình có dặn 2 bạn nhân_viên là tụi mình muốn ra ngoài cổng hoa chụp hình một_chút , tụi mình chưa dùng nước xong và còn order mới . cả bàn mình lúc đó có 2 ly nước uống đc 1 nửa và 3 trái dừa 1 trái đã uống xong 2c mới uống được ít . tụi mình ra chụp hình đâu 5 ’ thì 2 bạn mình vô xem có nước chanh chưa và rồi , nguyên cái bàn dọn luôn mình có lại quầy hỏi nhân_viên , có cả chị quản_lý đó luôn nhưng chỉ nhận đc lại lời chối của tất_cả nhân_viên là không phải tui dọn nha và không một lời xin_lỗi . quans nằm hầu_hết trong các review đi quy nhơn nhưng nếu_như ai hỏi mình share kinh_nghiệm mình sẽ nói là đừng đi surf bar chán kinh_khủng , nhạc dở , nước dở , chả hiểu sao mà nổi_tiếng . ăn_uống",215,1
3515,đường trần hưng đạo quẹo vào đường hàm tử sẽ thấy bến cảng cho các tàu đi đánh_bắt và tàu chở khách ra đảo .,giải_trí,5,0,0,0,0,0,relate,đường trần hưng đạo quẹo vào đường hàm tử sẽ thấy bến cảng cho các tàu đi đánh_bắt và tàu chở khách ra đảo . giải_trí,26,5
3516,cơ_sở chả ram uy_tín nha,ăn_uống,0,0,0,5,0,5,relate,cơ_sở chả ram uy_tín nha ăn_uống,6,5
3517,cơ_sở chả ram uy_tín nha,mua_sắm,0,0,0,5,0,5,relate,cơ_sở chả ram uy_tín nha mua_sắm,6,5
3518,"hôm_nay mình oder gà sốt hs , loại sốt này mình nghe nói ngon lắm nên ăn thử , và thực_sự nó không làm mình thất_vọng . gà vẫn mềm , da vẫn còn độ giòn_tan vì lúc mình gọi người ta mới phủ sốt nên không sợ da bị mềm đâu nha . phần sốt phải nói là ngon cực , ăn gà này khỏi cần chấm tương_ớt hay tương cà gì luôn vì nó rất cay , ăn xong còn chấm_chấm mút mút cho đã thèm , lần sau nhất_định sẽ gọi món này tiếp",ăn_uống,0,0,0,5,0,0,relate,"hôm_nay mình oder gà sốt hs , loại sốt này mình nghe nói ngon lắm nên ăn thử , và thực_sự nó không làm mình thất_vọng . gà vẫn mềm , da vẫn còn độ giòn_tan vì lúc mình gọi người ta mới phủ sốt nên không sợ da bị mềm đâu nha . phần sốt phải nói là ngon cực , ăn gà này khỏi cần chấm tương_ớt hay tương cà gì luôn vì nó rất cay , ăn xong còn chấm_chấm mút mút cho đã thèm , lần sau nhất_định sẽ gọi món này tiếp ăn_uống",101,5
